registrationid,registrationdate,eventid
17671,2026-12-04,457
17672,2026-05-19,104
17673,2026-04-26,122
17674,2026-11-04,92
17675,2026-02-02,412
17676,2026-02-17,122
17677,2026-03-03,37
17678,2026-07-08,267
17679,2026-07-05,409
17680,2026-08-14,324
17681,2026-11-30,394
17682,2026-01-18,406
17683,2026-12-11,202
17684,2026-12-09,372
17685,2026-09-30,320
17686,2026-07-21,78
17687,2026-07-12,326
17688,2026-03-11,396
17689,2026-06-14,22
17690,2026-07-03,153
17691,2026-09-09,99
17692,2026-01-01,84
17693,2026-05-20,457
17694,2026-02-13,464
17695,2026-07-17,331
17696,2026-03-20,275
17697,2026-10-02,190
17698,2026-02-28,90
17699,2026-04-29,327
17700,2026-03-29,341
17701,2026-01-13,24
17702,2026-06-01,420
17703,2026-02-09,254
17704,2026-05-18,123
17705,2026-06-06,384
17706,2026-07-30,60
17707,2026-07-02,378
17708,2026-05-24,220
17709,2026-09-03,487
17710,2026-04-11,389
17711,2026-11-15,167
17712,2026-05-31,339
17713,2026-01-29,49
17714,2026-07-09,168
17715,2026-06-05,491
17716,2026-10-25,497
17717,2026-12-25,197
17718,2026-08-01,58
17719,2026-07-26,350
17720,2026-01-01,461
17721,2026-01-29,304
17722,2026-12-20,413
17723,2026-09-28,39
17724,2026-08-21,34
17725,2026-07-20,169
17726,2026-03-16,452
17727,2026-11-11,32
17728,2026-01-04,446
17729,2026-09-16,90
17730,2026-12-11,262
17731,2026-09-29,163
17732,2026-09-10,300
17733,2026-04-07,66
17734,2026-01-27,188
17735,2026-09-20,419
17736,2026-12-12,329
17737,2026-10-27,211
17738,2026-03-14,486
17739,2026-05-16,489
17740,2026-07-03,454
17741,2026-03-22,201
17742,2026-09-12,278
17743,2026-06-27,68
17744,2026-05-18,308
17745,2026-06-11,402
17746,2026-12-16,132
17747,2026-08-24,318
17748,2026-04-12,362
17749,2026-11-02,382
17750,2026-08-06,153
17751,2026-10-12,490
17752,2026-07-19,29
17753,2026-10-03,366
17754,2026-02-05,119
17755,2026-12-21,161
17756,2026-07-16,33
17757,2026-09-18,419
17758,2026-10-04,404
17759,2026-01-12,471
17760,2026-10-04,273
17761,2026-07-22,403
17762,2026-07-11,376
17763,2026-04-30,35
17764,2026-12-13,464
17765,2026-05-03,87
17766,2026-01-18,43
17767,2026-11-21,62
17768,2026-12-09,330
17769,2026-07-18,336
17770,2026-07-09,225
17771,2026-09-17,240
17772,2026-09-20,89
17773,2026-01-28,29
17774,2026-08-09,97
17775,2026-01-20,29
17776,2026-10-19,279
17777,2026-03-25,405
17778,2026-09-12,449
17779,2026-08-27,343
17780,2026-06-04,246
17781,2026-07-13,107
17782,2026-08-19,455
17783,2026-05-26,475
17784,2026-08-27,61
17785,2026-04-29,421
17786,2026-06-17,130
17787,2026-04-23,112
17788,2026-09-30,101
17789,2026-11-26,84
17790,2026-03-24,403
17791,2026-08-24,213
17792,2026-05-05,482
17793,2026-06-19,251
17794,2026-06-23,95
17795,2026-06-03,371
17796,2026-05-24,436
17797,2026-12-13,370
17798,2026-09-26,220
17799,2026-11-04,398
17800,2026-02-04,323
17801,2026-11-22,286
17802,2026-07-01,125
17803,2026-02-02,264
17804,2026-11-19,247
17805,2026-07-10,86
17806,2026-03-24,247
17807,2026-02-14,120
17808,2026-01-16,394
17809,2026-01-29,277
17810,2026-05-06,253
17811,2026-09-13,230
17812,2026-03-29,221
17813,2026-12-20,122
17814,2026-12-06,221
17815,2026-01-06,190
17816,2026-08-14,298
17817,2026-06-03,197
17818,2026-01-21,226
17819,2026-10-08,180
17820,2026-02-12,337
17821,2026-12-13,373
17822,2026-05-17,93
17823,2026-07-16,142
17824,2026-04-04,261
17825,2026-12-13,478
17826,2026-11-30,227
17827,2026-08-04,330
17828,2026-12-12,177
17829,2026-07-21,344
17830,2026-04-10,313
17831,2026-02-04,435
17832,2026-02-03,75
17833,2026-07-17,427
17834,2026-06-14,276
17835,2026-12-01,118
17836,2026-03-19,73
17837,2026-06-08,100
17838,2026-05-27,280
17839,2026-03-27,202
17840,2026-07-10,49
17841,2026-11-04,212
17842,2026-09-22,274
17843,2026-01-04,387
17844,2026-01-14,299
17845,2026-03-09,346
17846,2026-04-11,195
17847,2026-02-18,155
17848,2026-12-04,311
17849,2026-06-18,329
17850,2026-10-06,313
17851,2026-09-12,84
17852,2026-06-02,130
17853,2026-06-05,254
17854,2026-04-04,364
17855,2026-08-29,420
17856,2026-09-26,362
17857,2026-02-25,35
17858,2026-09-30,383
17859,2026-09-13,206
17860,2026-08-30,318
17861,2026-11-08,54
17862,2026-12-09,36
17863,2026-12-17,103
17864,2026-04-17,191
17865,2026-04-27,256
17866,2026-05-03,449
17867,2026-11-08,6
17868,2026-01-02,221
17869,2026-07-13,115
17870,2026-06-11,450
17871,2026-01-29,463
17872,2026-12-29,249
17873,2026-06-06,97
17874,2026-08-29,457
17875,2026-08-05,56
17876,2026-08-13,107
17877,2026-05-10,356
17878,2026-06-15,267
17879,2026-07-25,152
17880,2026-04-18,271
17881,2026-07-14,15
17882,2026-02-18,251
17883,2026-07-02,386
17884,2026-07-07,34
17885,2026-12-16,187
17886,2026-02-10,433
17887,2026-07-14,81
17888,2026-09-11,369
17889,2026-05-30,209
17890,2026-02-27,471
17891,2026-02-24,23
17892,2026-04-05,445
17893,2026-08-29,45
17894,2026-07-27,97
17895,2026-01-01,141
17896,2026-09-16,242
17897,2026-06-07,445
17898,2026-03-21,71
17899,2026-11-25,154
17900,2026-07-07,173
17901,2026-12-22,382
17902,2026-05-15,434
17903,2026-07-18,301
17904,2026-01-01,69
17905,2026-01-28,303
17906,2026-03-17,496
17907,2026-04-04,288
17908,2026-11-06,91
17909,2026-04-22,403
17910,2026-08-08,59
17911,2026-06-04,256
17912,2026-04-18,236
17913,2026-07-04,70
17914,2026-11-29,346
17915,2026-12-30,464
17916,2026-10-21,7
17917,2026-03-28,420
17918,2026-07-22,490
17919,2026-09-21,325
17920,2026-04-20,464
17921,2026-01-28,404
17922,2026-12-20,80
17923,2026-03-15,370
17924,2026-05-23,129
17925,2026-10-26,224
17926,2026-01-26,314
17927,2026-11-12,152
17928,2026-01-30,178
17929,2026-03-23,202
17930,2026-06-11,312
17931,2026-04-08,327
17932,2026-06-06,208
17933,2026-11-12,45
17934,2026-07-30,447
17935,2026-06-02,367
17936,2026-02-21,387
17937,2026-04-22,108
17938,2026-06-27,389
17939,2026-12-05,350
17940,2026-11-19,331
17941,2026-02-08,180
17942,2026-02-27,83
17943,2026-07-21,97
17944,2026-07-02,425
17945,2026-11-28,483
17946,2026-08-01,310
17947,2026-03-24,325
17948,2026-02-14,423
17949,2026-01-30,139
17950,2026-10-21,120
17951,2026-09-23,310
17952,2026-07-20,337
17953,2026-02-11,482
17954,2026-04-10,193
17955,2026-08-13,26
17956,2026-12-04,441
17957,2026-09-28,148
17958,2026-10-10,139
17959,2026-07-05,167
17960,2026-02-08,473
17961,2026-09-24,351
17962,2026-02-27,177
17963,2026-05-03,482
17964,2026-04-03,161
17965,2026-06-06,108
17966,2026-10-08,174
17967,2026-02-03,109
17968,2026-08-07,267
17969,2026-05-04,373
17970,2026-03-09,179
17971,2026-11-19,104
17972,2026-08-28,442
17973,2026-08-03,389
17974,2026-08-31,494
17975,2026-07-23,260
17976,2026-03-28,54
17977,2026-02-21,460
17978,2026-11-14,28
17979,2026-05-24,123
17980,2026-03-22,104
17981,2026-04-13,324
17982,2026-08-11,491
17983,2026-03-31,208
17984,2026-04-06,481
17985,2026-06-04,200
17986,2026-07-19,181
17987,2026-09-09,308
17988,2026-10-03,74
17989,2026-03-14,10
17990,2026-01-19,378
17991,2026-07-17,142
17992,2026-11-09,169
17993,2026-04-16,84
17994,2026-11-23,398
17995,2026-08-10,40
17996,2026-01-19,116
17997,2026-08-10,498
17998,2026-09-21,297
17999,2026-05-23,134
18000,2026-04-09,404
18001,2026-12-20,138
18002,2026-04-16,123
18003,2026-12-19,473
18004,2026-02-25,102
18005,2026-07-23,65
18006,2026-09-18,435
18007,2026-01-16,284
18008,2026-01-17,486
18009,2026-09-20,292
18010,2026-07-05,167
18011,2026-07-26,11
18012,2026-08-23,425
18013,2026-04-28,360
18014,2026-11-17,420
18015,2026-08-25,227
18016,2026-09-06,239
18017,2026-08-05,287
18018,2026-07-19,231
18019,2026-05-29,463
18020,2026-06-14,64
18021,2026-11-01,262
18022,2026-11-12,2
18023,2026-03-01,321
18024,2026-03-06,418
18025,2026-09-30,35
18026,2026-04-12,353
18027,2026-05-02,499
18028,2026-11-28,99
18029,2026-11-01,259
18030,2026-08-09,38
18031,2026-04-10,366
18032,2026-07-29,60
18033,2026-04-11,206
18034,2026-05-30,29
18035,2026-11-16,492
18036,2026-12-04,37
18037,2026-09-03,421
18038,2026-03-29,334
18039,2026-01-10,90
18040,2026-05-06,263
18041,2026-06-07,203
18042,2026-01-22,109
18043,2026-12-10,497
18044,2026-07-26,1
18045,2026-06-16,41
18046,2026-11-08,176
18047,2026-06-26,182
18048,2026-11-29,53
18049,2026-03-03,113
18050,2026-12-07,334
18051,2026-05-03,474
18052,2026-01-09,31
18053,2026-04-28,391
18054,2026-06-04,183
18055,2026-08-04,29
18056,2026-04-28,486
18057,2026-04-02,457
18058,2026-10-04,77
18059,2026-05-27,378
18060,2026-05-20,475
18061,2026-12-11,466
18062,2026-03-26,363
18063,2026-06-21,409
18064,2026-07-28,484
18065,2026-08-04,149
18066,2026-08-09,431
18067,2026-12-31,399
18068,2026-10-17,31
18069,2026-05-08,357
18070,2026-12-10,208
18071,2026-07-29,202
18072,2026-10-06,297
18073,2026-02-14,104
18074,2026-12-17,312
18075,2026-12-17,150
18076,2026-09-02,117
18077,2026-02-24,352
18078,2026-06-02,277
18079,2026-11-30,379
18080,2026-09-07,233
18081,2026-10-22,182
18082,2026-08-12,154
18083,2026-06-12,66
18084,2026-10-23,318
18085,2026-03-05,263
18086,2026-04-30,280
18087,2026-05-13,432
18088,2026-11-25,41
18089,2026-02-28,218
18090,2026-06-30,219
18091,2026-01-28,347
18092,2026-08-29,312
18093,2026-04-07,249
18094,2026-09-25,57
18095,2026-12-28,299
18096,2026-02-09,143
18097,2026-06-04,205
18098,2026-10-03,131
18099,2026-11-17,187
18100,2026-09-28,179
18101,2026-03-05,492
18102,2026-10-21,102
18103,2026-06-18,215
18104,2026-12-20,293
18105,2026-05-08,284
18106,2026-11-25,370
18107,2026-07-20,174
18108,2026-08-30,319
18109,2026-10-26,77
18110,2026-01-14,20
18111,2026-03-27,201
18112,2026-10-09,58
18113,2026-01-11,159
18114,2026-01-21,162
18115,2026-05-28,316
18116,2026-05-13,118
18117,2026-12-29,21
18118,2026-07-17,387
18119,2026-09-03,380
18120,2026-03-07,8
18121,2026-11-18,414
18122,2026-03-10,368
18123,2026-11-20,15
18124,2026-11-01,313
18125,2026-10-09,113
18126,2026-04-23,31
18127,2026-04-04,439
18128,2026-04-22,289
18129,2026-05-19,269
18130,2026-12-03,438
18131,2026-04-23,355
18132,2026-12-21,268
18133,2026-06-13,181
18134,2026-10-11,127
18135,2026-04-16,53
18136,2026-04-14,125
18137,2026-12-31,405
18138,2026-12-30,163
18139,2026-06-21,219
18140,2026-02-16,301
18141,2026-02-26,147
18142,2026-04-10,480
18143,2026-03-06,77
18144,2026-04-17,484
18145,2026-01-04,483
18146,2026-09-02,66
18147,2026-04-02,222
18148,2026-01-26,263
18149,2026-09-14,180
18150,2026-05-19,405
18151,2026-03-21,3
18152,2026-01-14,313
18153,2026-04-05,216
18154,2026-04-26,487
18155,2026-06-28,481
18156,2026-08-06,74
18157,2026-02-10,437
18158,2026-09-26,348
18159,2026-12-11,18
18160,2026-08-03,218
18161,2026-10-20,347
18162,2026-06-07,467
18163,2026-05-21,291
18164,2026-12-01,456
18165,2026-09-03,275
18166,2026-09-14,418
18167,2026-01-10,317
18168,2026-01-04,109
18169,2026-03-10,484
18170,2026-10-15,125
18171,2026-05-11,28
18172,2026-07-03,307
18173,2026-08-16,169
18174,2026-01-21,71
18175,2026-01-15,16
18176,2026-01-30,350
18177,2026-04-02,487
18178,2026-07-06,81
18179,2026-07-03,254
18180,2026-03-02,55
18181,2026-11-26,101
18182,2026-10-06,295
18183,2026-09-03,5
18184,2026-03-26,193
18185,2026-03-20,19
18186,2026-01-24,425
18187,2026-06-10,13
18188,2026-09-01,384
18189,2026-11-25,286
18190,2026-05-20,176
18191,2026-05-07,114
18192,2026-09-12,490
18193,2026-11-25,233
18194,2026-10-12,190
18195,2026-08-09,41
18196,2026-10-14,178
18197,2026-02-25,67
18198,2026-10-29,210
18199,2026-05-25,40
18200,2026-11-15,14
18201,2026-11-22,426
18202,2026-02-02,130
18203,2026-05-20,139
18204,2026-02-18,474
18205,2026-05-03,238
18206,2026-07-24,186
18207,2026-08-29,166
18208,2026-07-17,186
18209,2026-01-08,102
18210,2026-05-22,179
18211,2026-08-08,452
18212,2026-05-21,435
18213,2026-03-10,432
18214,2026-12-29,253
18215,2026-05-03,471
18216,2026-09-14,74
18217,2026-05-30,446
18218,2026-04-12,303
18219,2026-11-22,399
18220,2026-12-28,59
18221,2026-04-26,398
18222,2026-03-11,314
18223,2026-06-01,209
18224,2026-09-28,104
18225,2026-09-18,363
18226,2026-11-29,224
18227,2026-12-14,490
18228,2026-03-04,198
18229,2026-09-12,430
18230,2026-07-02,211
18231,2026-11-07,314
18232,2026-08-29,65
18233,2026-06-20,486
18234,2026-03-10,95
18235,2026-08-01,9
18236,2026-06-08,284
18237,2026-09-11,293
18238,2026-01-23,232
18239,2026-04-21,491
18240,2026-07-20,401
18241,2026-11-09,122
18242,2026-12-02,127
18243,2026-03-14,369
18244,2026-10-28,217
18245,2026-03-26,23
18246,2026-07-11,363
18247,2026-07-08,430
18248,2026-11-20,21
18249,2026-11-18,12
18250,2026-07-06,143
18251,2026-04-28,5
18252,2026-09-11,32
18253,2026-07-08,284
18254,2026-11-12,76
18255,2026-01-01,418
18256,2026-05-23,272
18257,2026-03-07,9
18258,2026-03-01,498
18259,2026-02-21,303
18260,2026-07-01,288
18261,2026-04-24,355
18262,2026-06-18,20
18263,2026-06-04,241
18264,2026-04-27,22
18265,2026-10-17,105
18266,2026-02-22,338
18267,2026-05-20,209
18268,2026-05-15,127
18269,2026-03-05,125
18270,2026-09-21,29
18271,2026-03-30,351
18272,2026-10-13,18
18273,2026-08-23,149
18274,2026-10-28,279
18275,2026-04-04,8
18276,2026-07-13,205
18277,2026-10-15,175
18278,2026-06-18,129
18279,2026-11-25,312
18280,2026-11-05,306
18281,2026-07-01,444
18282,2026-11-18,173
18283,2026-09-23,87
18284,2026-10-28,179
18285,2026-11-15,179
18286,2026-12-29,130
18287,2026-07-21,321
18288,2026-12-08,470
18289,2026-10-18,43
18290,2026-02-27,408
18291,2026-05-12,450
18292,2026-12-14,49
18293,2026-02-14,125
18294,2026-06-26,68
18295,2026-02-22,11
18296,2026-04-27,231
18297,2026-09-23,11
18298,2026-07-07,99
18299,2026-12-15,9
18300,2026-09-06,52
18301,2026-12-24,346
18302,2026-05-05,340
18303,2026-09-26,392
18304,2026-01-05,446
18305,2026-08-04,42
18306,2026-08-17,206
18307,2026-05-31,123
18308,2026-09-07,112
18309,2026-04-17,272
18310,2026-09-22,2
18311,2026-05-22,301
18312,2026-09-28,169
18313,2026-05-14,221
18314,2026-06-01,110
18315,2026-12-01,189
18316,2026-09-11,252
18317,2026-04-12,43
18318,2026-07-13,75
18319,2026-12-19,493
18320,2026-05-27,445
18321,2026-02-09,122
18322,2026-06-19,28
18323,2026-04-11,348
18324,2026-03-06,345
18325,2026-08-03,243
18326,2026-04-02,271
18327,2026-08-04,248
18328,2026-10-18,70
18329,2026-04-13,116
18330,2026-11-12,20
18331,2026-01-29,447
18332,2026-07-28,137
18333,2026-08-07,5
18334,2026-05-05,483
18335,2026-01-24,118
18336,2026-06-11,193
18337,2026-01-02,237
18338,2026-09-05,496
18339,2026-10-12,309
18340,2026-01-15,48
18341,2026-02-24,185
18342,2026-07-27,293
18343,2026-07-18,380
18344,2026-12-29,213
18345,2026-07-30,157
18346,2026-12-14,163
18347,2026-10-21,490
18348,2026-05-23,25
18349,2026-06-13,333
18350,2026-06-23,271
18351,2026-01-13,248
18352,2026-08-03,186
18353,2026-10-09,451
18354,2026-07-15,208
18355,2026-12-09,338
18356,2026-06-30,426
18357,2026-09-14,95
18358,2026-09-21,205
18359,2026-07-01,317
18360,2026-07-22,87
18361,2026-09-20,348
18362,2026-08-25,18
18363,2026-12-19,202
18364,2026-08-08,336
18365,2026-12-12,14
18366,2026-09-01,395
18367,2026-09-05,494
18368,2026-08-07,490
18369,2026-09-06,129
18370,2026-11-18,196
18371,2026-08-27,449
18372,2026-07-13,38
18373,2026-07-01,311
18374,2026-06-27,80
18375,2026-06-06,466
18376,2026-01-11,212
18377,2026-04-20,340
18378,2026-12-23,104
18379,2026-07-26,371
18380,2026-11-13,417
18381,2026-10-14,194
18382,2026-04-18,420
18383,2026-08-07,489
18384,2026-05-19,438
18385,2026-01-08,248
18386,2026-09-18,291
18387,2026-03-07,339
18388,2026-06-21,276
18389,2026-10-21,281
18390,2026-03-04,160
18391,2026-02-10,119
18392,2026-01-30,189
18393,2026-11-12,104
18394,2026-02-14,403
18395,2026-06-07,197
18396,2026-03-28,211
18397,2026-07-18,383
18398,2026-06-01,47
18399,2026-03-05,401
18400,2026-01-25,416
18401,2026-11-30,37
18402,2026-01-22,106
18403,2026-07-28,312
18404,2026-01-30,74
18405,2026-12-03,126
18406,2026-09-07,344
18407,2026-02-18,461
18408,2026-09-15,170
18409,2026-02-05,290
18410,2026-10-25,242
18411,2026-05-19,98
18412,2026-11-04,495
18413,2026-03-06,46
18414,2026-01-30,134
18415,2026-02-25,248
18416,2026-04-02,85
18417,2026-03-16,201
18418,2026-09-29,174
18419,2026-08-28,136
18420,2026-07-13,96
18421,2026-09-26,33
18422,2026-11-20,222
18423,2026-01-29,45
18424,2026-09-05,65
18425,2026-12-02,487
18426,2026-03-26,494
18427,2026-02-28,410
18428,2026-03-24,102
18429,2026-02-16,90
18430,2026-06-02,59
18431,2026-06-22,49
18432,2026-12-12,120
18433,2026-05-27,288
18434,2026-01-28,137
18435,2026-04-12,71
18436,2026-11-27,428
18437,2026-04-26,20
18438,2026-05-07,85
18439,2026-11-15,352
18440,2026-10-16,19
18441,2026-02-26,494
18442,2026-06-10,20
18443,2026-12-14,104
18444,2026-02-19,278
18445,2026-02-19,64
18446,2026-06-02,366
18447,2026-08-25,458
18448,2026-10-09,18
18449,2026-05-22,172
18450,2026-11-09,174
18451,2026-11-24,195
18452,2026-02-05,483
18453,2026-06-19,318
18454,2026-05-15,472
18455,2026-03-18,387
18456,2026-11-09,2
18457,2026-03-19,371
18458,2026-03-31,19
18459,2026-05-28,405
18460,2026-07-01,446
18461,2026-07-17,200
18462,2026-04-15,102
18463,2026-10-12,162
18464,2026-12-24,428
18465,2026-05-10,130
18466,2026-06-28,259
18467,2026-07-02,266
18468,2026-05-11,284
18469,2026-01-29,61
18470,2026-03-08,133
18471,2026-05-19,182
18472,2026-10-29,283
18473,2026-09-27,237
18474,2026-05-27,69
18475,2026-04-11,241
18476,2026-02-16,500
18477,2026-05-31,170
18478,2026-01-09,84
18479,2026-01-18,274
18480,2026-11-28,8
18481,2026-09-19,170
18482,2026-12-03,154
18483,2026-09-20,261
18484,2026-01-31,163
18485,2026-11-30,449
18486,2026-06-04,38
18487,2026-12-07,58
18488,2026-10-21,69
18489,2026-02-05,5
18490,2026-05-23,312
18491,2026-05-11,303
18492,2026-03-28,478
18493,2026-12-28,461
18494,2026-04-30,88
18495,2026-02-26,293
18496,2026-02-23,130
18497,2026-01-18,190
18498,2026-02-11,118
18499,2026-12-07,7
18500,2026-09-28,179
18501,2026-01-02,8
18502,2026-02-04,152
18503,2026-06-25,379
18504,2026-12-19,444
18505,2026-02-14,155
18506,2026-07-13,246
18507,2026-04-13,29
18508,2026-09-28,167
18509,2026-12-25,472
18510,2026-02-06,27
18511,2026-12-21,498
18512,2026-01-14,405
18513,2026-08-08,449
18514,2026-09-04,433
18515,2026-04-07,43
18516,2026-06-02,30
18517,2026-09-11,124
18518,2026-02-10,94
18519,2026-04-07,387
18520,2026-09-28,364
18521,2026-05-01,367
18522,2026-01-30,109
18523,2026-09-20,91
18524,2026-04-12,264
18525,2026-09-05,168
18526,2026-08-28,123
18527,2026-10-15,134
18528,2026-03-08,204
18529,2026-09-13,413
18530,2026-10-12,376
18531,2026-01-20,126
18532,2026-05-23,290
18533,2026-05-17,75
18534,2026-12-26,277
18535,2026-09-18,321
18536,2026-02-27,492
18537,2026-08-30,68
18538,2026-11-26,214
18539,2026-12-28,311
18540,2026-11-05,40
18541,2026-12-15,122
18542,2026-11-12,496
18543,2026-01-26,138
18544,2026-06-19,164
18545,2026-10-24,138
18546,2026-08-24,57
18547,2026-08-20,79
18548,2026-01-09,36
18549,2026-11-15,74
18550,2026-01-09,64
18551,2026-03-24,446
18552,2026-05-31,300
18553,2026-10-20,210
18554,2026-08-26,123
18555,2026-02-10,446
18556,2026-02-21,285
18557,2026-08-13,74
18558,2026-01-15,56
18559,2026-11-15,483
18560,2026-11-08,314
18561,2026-06-24,74
18562,2026-04-23,19
18563,2026-08-14,316
18564,2026-08-29,305
18565,2026-03-03,207
18566,2026-01-03,105
18567,2026-05-25,179
18568,2026-08-30,225
18569,2026-05-31,249
18570,2026-02-09,321
18571,2026-12-11,79
18572,2026-12-02,315
18573,2026-12-02,114
18574,2026-05-03,35
18575,2026-09-27,221
18576,2026-12-29,258
18577,2026-10-13,288
18578,2026-11-16,184
18579,2026-06-11,358
18580,2026-04-12,233
18581,2026-01-10,83
18582,2026-09-09,220
18583,2026-03-26,29
18584,2026-09-18,152
18585,2026-03-21,166
18586,2026-04-12,154
18587,2026-08-11,140
18588,2026-07-29,188
18589,2026-02-20,339
18590,2026-09-15,354
18591,2026-07-31,398
18592,2026-02-08,278
18593,2026-03-13,83
18594,2026-07-15,394
18595,2026-11-01,242
18596,2026-08-26,415
18597,2026-05-19,179
18598,2026-03-01,229
18599,2026-09-03,101
18600,2026-09-03,288
18601,2026-05-15,289
18602,2026-12-20,264
18603,2026-12-01,120
18604,2026-09-04,120
18605,2026-08-08,99
18606,2026-02-23,111
18607,2026-11-13,475
18608,2026-01-11,432
18609,2026-07-17,299
18610,2026-10-12,192
18611,2026-12-25,28
18612,2026-03-16,299
18613,2026-09-24,458
18614,2026-08-27,442
18615,2026-08-27,116
18616,2026-09-12,96
18617,2026-06-25,452
18618,2026-01-16,388
18619,2026-03-15,215
18620,2026-01-16,70
18621,2026-01-19,321
18622,2026-03-01,247
18623,2026-05-28,392
18624,2026-03-31,66
18625,2026-01-02,365
18626,2026-05-18,461
18627,2026-04-18,218
18628,2026-10-27,44
18629,2026-03-09,394
18630,2026-06-02,439
18631,2026-03-09,260
18632,2026-04-23,429
18633,2026-02-26,274
18634,2026-09-20,227
18635,2026-09-27,80
18636,2026-11-09,481
18637,2026-12-07,345
18638,2026-07-26,436
18639,2026-10-24,25
18640,2026-11-11,374
18641,2026-12-15,219
18642,2026-12-23,440
18643,2026-07-02,335
18644,2026-09-08,16
18645,2026-01-30,26
18646,2026-10-22,197
18647,2026-01-19,484
18648,2026-01-02,314
18649,2026-01-09,206
18650,2026-09-11,381
18651,2026-02-03,459
18652,2026-04-28,267
18653,2026-07-16,113
18654,2026-04-25,126
18655,2026-04-12,489
18656,2026-12-12,48
18657,2026-01-25,46
18658,2026-10-10,211
18659,2026-02-26,75
18660,2026-12-07,293
18661,2026-04-03,57
18662,2026-04-26,69
18663,2026-02-04,61
18664,2026-02-27,132
18665,2026-08-18,242
18666,2026-06-26,390
18667,2026-06-02,134
18668,2026-04-23,445
18669,2026-06-30,408
18670,2026-12-22,79
18671,2026-05-08,55
18672,2026-07-29,280
18673,2026-09-10,48
